id,text,label,sentiment
8059,i am marina and i sware to god ill never again end up studying french till 2 oclock at night ever again...too much drama...sooo sleepy,0,negative
1413,"thanks, i just found a article that say i cannot join you because i am in the uk though",2,positive
17975,at the gig. toasting your speedy recovery sorry you cant be here,1,neutral
8221,good. would like for completed tasks to automatically move to the bottom,1,neutral
8898,i love being in charge,2,positive
14057,ahahahaha you love twilight dont liee!!! and we all know i love robert pattinson!!,2,positive
10496,i would watch if i was at home,1,neutral
13330,hehe true. i wonder what he will come up with,2,positive
6000,any chance of seeing you at a race in germany? unfortunately hardly any tv news coverage of cycling here anymore!,0,negative
1505,mrs.bates left,1,neutral
17455,thanks for the follow! the love of your life is adorable,2,positive
6847,i am leaving soon for kansas city to take some of my stuff. only 8 days of living in carthage left.,1,neutral
21367,hello there,1,neutral
23022,aaahhh...just woke up! feels good to sleep in on a monday!!!,2,positive
9887,is leaving utah today super sad face,0,negative
14668,everything,1,neutral
4480,1st day of master cleanse...wish me luck,1,neutral
3877,it would be much better if there was an option letting you categorize some apps as exceptions . for example i'm studying and then i need to use my dictionary but i can't cause if i want to do it i have to give up which is a bit annoying,2,positive
576,my applemouse doesnt work on my shiny red coffee table...,0,negative
2153,"i spent my whole dream cooking a delicious meal, but i woke up before i got to try it",1,neutral
6112,i need one too.,2,positive
13501,i cant wait! its most definately going to be amazing. 3 michelle,2,positive
23592,long weekend. thank god i can sleep in on monday,2,positive
2135,"well, there is that...",1,neutral
17854,im the eye doctors had to bring trinity with me cause my mom fell down the stairs today broke her toe. ugh,0,negative
24050,"ugh, i dont feel like going to work today",0,negative
7459,"not bad but not great. pros 3rd party calendar sync, time line view, icons colour options to customise. cons can't sync devices, no task list or tick box. more options needed such as daily time line view, font size highlight current day. editing isn't easy i think the whole app including widget could have a neater, tidier look. overall it's not very intuitive, needs more options flexibity. it has some way to go. i've got premium btw.",1,neutral
10560,"thankyou sugaaar btw ill leave this town on 7, really hope could see you next time ya ra. skrg sempit bgt sih waktunya ya",2,positive
1874,"perfect app, except for 12hour sync with google calendar",0,negative
5978,"the app is good. but it has a bug, i use poco f1, in desktop widget, it many times stop showing tasks, just shows a black empty list. when we remove it,and add it back from widget list. it works for some days,but problem keeps on occuring times and again. please fix it.",1,neutral
11398,photo hannahisdead omg i wanna read pride and prejudice and zombies fuckyeah zombies,0,negative
10876,oo never played it thats so good that u like 2 play games most females dont like too,2,positive
1382,im suppose to get up to go find sumthin to wear tomorrow but i cant get up,1,neutral
1338,i overslept headache,0,negative
3350,my tree dies without me leaving the app ever since the new update,0,negative
25997,sb i killed my furby tooo,0,negative
251,now i need to change my monitor,1,neutral
3265,and jarita im going home now and im with two hot guys drool.,1,neutral
11121,"is chillin with my hangover, hollyoaks and a plate of chips....sunday mornings",2,positive
9999,"each of the features acts like it should. only two things kept this from five stars 1 the reminder is set by default to 15 min and there is no easy way to turn that off or set it to another time. 2 the events are colorless, making them less ataglance for looking up your plans for the day. other than those two things, i've got no complaints.",2,positive
5989,"great app, but there are constant bugs in the widget cannot add tasks from the widget, selecting the list to display in the widget is too sensitive and often redirects you back to the app instead of the list select drop down.",1,neutral
17039,sick girl! trying to shake this thing off but no luck .. how are you miss long time..,0,negative
26392,is getting ready for another makeup baseball game. played the same team last night got run ruled.,1,neutral
15566,mothers day euch allen,2,positive
2697,i won because im awesome,2,positive
20242,is celebrating her 21st birthday,1,neutral
22101,heh... i send dem when i get dem jen... i was shocked i found so many these last few days... earlier in the week nothing...,0,negative
4393,itgood den fell asleep on me!!!,2,positive
9131,needs to have matching theme with phone. i.e. dark mode with dark themelight mode with light theme.,1,neutral
7289,eclectic but then you leave,1,neutral
5264,the battle at minas tirith is still very impressive. return of the jedi is the best lord of the rings movie imo.,2,positive
14946,going down the post office to try and sort this whole ebay hacker thing,0,negative
8791,"those fullscreen ads made me uninstall it after years of using it happily. bye. won't come back. my response or, you know, i can simply use another calendar app that's free and has no ads.",0,negative
16135,is a no show for lunch. eating solo at noodles,0,negative
20633,hope you feel better! if your alone we can talk until your ready to go to bed...im alone too,2,positive
26941,my husband thinks my twittering makes me a creeper... whatever.,0,negative
2110,would give 5 stars but locking the aync function through a subscription sucks,1,neutral
4031,"it's a wonderful app to help you focus more on your work or studies. you can select a time of how long you want to focus you can choose from 10m to 2h while doing that you also have a wide range of options available of all kinds of trees and bushes! the more time you select the more coins you get rewarded and with those coins you can buy new trees or bushes. i have bought the premium version for 1,99 which isn't much at all and because i have it i can personalise the app blacklist!",2,positive
21035,eminem 3am ... freaking awsome!!! ... im going back too... seams like something big is inside me... and no...is not a alien,2,positive
347,"decent app, very helpful to split things up visually but several issues over the past few months of usage. tasks suddenly stop syncing up from a desktop pc to the app, deletion of lists seem to work but then the lists reappear, and most recently all the tasks that have been completed over a period of time are suddenly back in my list. on a basic level, this app is useful, for anything more than that it's not the solution i was hoping for. i am a little ocd but if you are too then look elsewhere",1,neutral
13641,loving mondays for so many reasons!,2,positive
3935,"can you dig it, sucka? booker t. former wwe wrestler",1,neutral
12560,im at church now..bout to od on my smoothie bc it might be melted when i come back,1,neutral
24802,okey,1,neutral
991,work in that heat is horrible !,0,negative
6527,back at work its too warm to be in here today!!!,0,negative
18881,fearme samee.. it sucks..,0,negative
4047,well on a normal day id already be done with work...unfortunately this is not a normal day. which means ill be in the office till late.,0,negative
268,"i waited, listening to wind blowing through the tumbleweed? are none of you old enough to know what to do when someone says 'crackerack'?",1,neutral
5485,holy cute! dexter has already lost his kitten face gettin a chunky butt since we got back from qld too haha,2,positive
27129,is tired! and is gonna go to bed now!,0,negative
3281,"driving home,im so tired,had a bad day",0,negative
25195,its raining,1,neutral
9604,"today was alot of fun. i love my family ,sammy hernandez and caitlin hughes. goodnight!",2,positive
15353,sushi joint was closed but still had a nice lunch w angel!,2,positive
3463,managed to find a bottle of pimms! if only we had the weather to go with it,1,neutral
13066,really? 87 degrees as the high and im on my way to work?!? hagg lake tomorrow is going to be especially bomb sauce!!,0,negative
2357,follow friday following more people then followers follow me? woot,1,neutral
10217,almost 2 more hours then im out of work. time couldnt go by any slower.,1,neutral
11658,goodnight!!!!!!,2,positive
2764,why it is not giving me notifications for dailies?,1,neutral
1186,"ok for free but limited. there are better free apps. i want to add details to my diy jobs, such as prices, links etc. i want to easily share. and i don't want the task to close every time i talk it trying to interact with it. maybe just me, but limited and a little frustrating. but it's free so how can i complain",1,neutral
9062,great but over half the time when i edit a task it changes the year to the 1960s even though it says 2019 when selected.,1,neutral
5239,"this app has been more entertaining than i even expected. i have been looking for a productivity app that i will stick with, and this is the one!",2,positive
9123,i was watching parental control,1,neutral
23167,heyy sweety how did it go at advanced training? waht r u doing?? hugzxxxxxxxxxx,1,neutral
3623,i know!! im so excited. we cant go earlierrr than the afternoon? i love you tooz 3,2,positive
15102,what are we doin!!?? tell me! tell me!,1,neutral
14443,crawling back into bed...because i can,1,neutral
26810,lol nice i loved that concert! aha u gonna post these pics,2,positive
11000,having dinner at jiulianis with family yum!!!,2,positive
21077,no sign yet,1,neutral
8040,hahaha yay emily i m cool,2,positive
89,well what im working on isnt quite ready to post about publicly still beta testing but its a cool new script i coded,2,positive
8321,i'm find this app useful but i'm trying to use it on my desktop? is there a way to check off items on my laptop in this app? i will change my score once answered thanks,1,neutral
14076,pange???!!!!! ahahahahaha. you two could meet up for drinks.,1,neutral
16511,its so not like me im in the middle of coordinating a 3point move stuff from il old nyc apt all stuff new apt.,1,neutral
25569,"so happy that its finally may! the indy 500. was there for the horrors of 1973, yet i still remain held captive by indys spirit...",2,positive
6440,todo list,2,positive
17538,im going to cardiff today. shopping,1,neutral
26881,"feeling inspired this evening, huh?",2,positive
8763,is pretty hammered drunk! props to me! two nights in a row!!!,1,neutral
9021,thx girl! i just now woke up! i cnt believe im sick!! now i have a fever... wish i could pound nyquil this sucks.,0,negative
1871,congratulations! woootwoooo! great game! nakakahyper kayo!,2,positive
11699,"dont be gloomy...go out and get urself icecream.or gin,whichever",2,positive
8651,this app have good design and good features. i am using this app for 2 weeks and i comfortable with this app.,2,positive
550,having dinner with my grandma since i couldnt be with my mum.,1,neutral
6433,"easy to use, has many features, perfect planner app",2,positive
8047,wants to wish all the moms out there and momstobe a very happy mothers day!,2,positive
21025,good luck on finals everyone!!!!!!!!!!!!!!!!!,2,positive
10538,i dont know what im doing i feel so empty lolll cheesy but true,0,negative
24706,u understand now why i keep telling u make a twitter app that understand my need,1,neutral
9295,"nice clean app, good functionality.",2,positive
355,"sadly, i cant view that site due to region restrictions",0,negative
25158,btw that song is youll always find ur way back home by hannah montana,1,neutral
2607,nothing loads up. probably a bad glitch,0,negative
9073,is sad his new sb6 cds got nicked,0,negative
5478,i love this app so much it has really helped me get into a morning and night time routine. before i found this app i was always late for school and felt really unhealthy in myself. but now i'm i'm always early for school and make sure i wake up every morning at the right time thank you to this app so much,2,positive
21397,"its been a slow day at home, one of my kids is sick . this little picture cheered me up",1,neutral
3136,"this is a fantastic app with a fantastic community love this game helped me start sleeping on time and drink water anything that you can imagine for yourself, it can help you do!",2,positive
11129,aaahhh im just so busy. sorry everyone.,0,negative
2464,oh yah her and angel came and harrassed me and tried to break in my house!! lol burgen,0,negative
26404,home at last happy mothers to all the mothers special thanks to my father he bought me tulips so did my princess adult swim time anime,2,positive
11527,okay the new jonas episode was awesome,2,positive
22872,happy mamas day to all the mamas.,2,positive
23101,"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with ian, not happening though.",0,negative
2097,did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night im getting anxious,1,neutral
13649,too bad were in sweden where up isnt up on the theaters here until october,0,negative
15017,"back work, migraine lingering cant wait for the weekend!",0,negative
10499,"so, night at the museum 2 was awesome! much better than part 1. next weekend we'll see up.",2,positive
13573,lol omg replied back to me out of all ppl!! thx,2,positive
15219,one lactose pill is not enough for coffee....oopse,1,neutral
16764,"oh yea, my pain went down a little bit from laughing so hard which was good and nice for once.",2,positive
26379,subhana allah... i got scare told you i started having anxiety,0,negative
19372,pc i agree... we have a problem. we must stop spending and only work!!!,0,negative
9038,they were actually there omg apparently a relative of marc went to my school lol,1,neutral
6870,"like the concept, but was hoping to see the full widget on my phone. unfortunately does not display like the screenshot you show above on a samsung s7 edge not sure if it is settings i need to change. i would also like better integration with microsoft outlook. currently it takes me to the calendar but none of my meetings show up on the widget. integrates well to samsung planner and google calendar but not my work app calendar. finally like some of the ideas below of changing to a 24h calendar.",1,neutral
6988,"is rotting away at her desk. wouldve been really down and out but thanks to yl, you made my day. youre the best support system ever!",2,positive
44,"hi there. i agree! small children should be running about happy, not breaking down in tears",2,positive
19805,experimenting. with puppet again. i think i just wiped my drive on my workstation,1,neutral
7359,useless without pro.,0,negative
25403,morning everyone! hope you have a great sunday!!,2,positive
6188,"and, we have your fabulous interracial ! woot!",2,positive
16169,lol! i dont know! but you dont need the plant! ill give you a hug instead! hugs!,2,positive
4281,need more habit columns for free,0,negative
15239,"hey, its good to see you here! will now follow you. would be nice to have a photo!",2,positive
5172,"nin app gets rejected by apple, reznor threatens to go jailbreak always entertaining",0,negative
2713,whats the focus of your sunday 4e game?,1,neutral
16387,"hey steve. i think you are such an awesome actor. i love every movie you are in, and i love the office.",2,positive
1089,"you should come to estonia, i know some epic horses here, hehe, and a good trainer and good beaches were to ride!",2,positive
2493,"i love it except, and this is a big issue for me, it's totally server based. want to update anything, but have a bad internet connection? too bad, it's either going to take forever or fail. i would use and maybe even pay for this app to just have a way to have everything first be saved on my device. so, back to hunting for a todo app. edit 323 i have to drop my review on this to 1 star. you can manually edit values within the app for stats making any it unreasonable that i need internet.",0,negative
9701,got back from a week of jamming in the french city of meyrueis. feel hella replenished,1,neutral
18365,gonna knit a felted heart toy for mum for mothers day. shes so great not really she loves anything i give her luv ya mummy,2,positive
3439,this is the 10th or 11th time that i installed this app after uninstalling as it keeps crashing all the time.. application is very helpful to focus on workstudy except that it doesn't work properly. i am just fed up of reinstalling this app everytime.,0,negative
3095,shakalohana week two of flat wavez no surfin,0,negative
5363,"firstly, thanks for your quick responses back. i appreciate it. ok, so can you explain how to do it and where that is on the app? because there's no tutorial for that part. when i click on the other tabs that show the month stats and graph there's nothing indicating that the old schedule has been saved in an independent track and a new track created.",1,neutral
21396,thanks it went really well. im tired now though hope you spoiled your muminlaw,1,neutral
22710,my 789 pacman pic,1,neutral
4862,habitbull is what i was looking for in a habit tracking app. it has a lot of customization for what constitutes a goal streak and a simple overview and data entry screen. i was happy that premium is just a onetime fee. and it's cool to see the posts from other people working on their goals too.,2,positive
9548,"woo! i was at whole earth tonight, maybe tomorrow some, let me know if you come back. yay for wikipedia",1,neutral
15712,i also found out that its also my last youth group meeting,1,neutral
3077,"with the new update, when you tap tasks or the eggs and hatching potions you have to close and reopen the app in order to get it to load. but otherwise the update is really cool",2,positive
10575,"haha, its okay to be different!",1,neutral
3880,"great but latest update has bugs. despite having enough coins, when i try to purchase the new weeping willow i keep getting an error saying i don't have enough coins.",2,positive
2744,the concept is great and it's a fun way to keep track of your habits. my only gripes are i wish there was a better way to see habit streaks. the number is cool but if we could see it on a calendar like view i think that would be helpful. you could miss a day and if streaks aren't set to reset the number remains unchanged. better explanation of the colors on streaks. i still don't know what they mean going to google it. you can't use rogue skills because you get a blue screen.,1,neutral
5530,this app is great for helping to establish new habits and keep you on track with goals and tasks you want to accomplish.,2,positive
1158,"hes too old school for burnouts. just a lap around the track, like they used to.",1,neutral
8523,just what i need,2,positive
19303,well done guys! i am gonna miss the tweets!,1,neutral
16540,yes hindustan rocks dude! dunia mein asay koi fusion nehi milegi,2,positive
9654,stupid hip!! i hate you!! and i cant even break in my new kicks!!! grrrr!,0,negative
17511,merlin wasnt too bad. already watched it on bt of course,1,neutral
26682,"twitter will not upload my icon picture it hates me. eff this, ill upload it later",0,negative
26429,im sorry. this is all so sad.,0,negative
1347,weather starting to be better so just shine,1,neutral
11393,and the habitat is twitteractive. neat,2,positive
2351,"sorry blokey, 6 hrs later im still holding ur fluffy towel. had to dash. hope u found other means to dry ur self",1,neutral
2733,"editors read this and nod, writers read this and take notes.",1,neutral
26079,"have a great show doug, have fun. im sorry that i wont be there to watch you",1,neutral
18308,"awake still oo, breeding for perfect or close to perfect ivs on a pikachu dont know what that means? google it or wait for my articles",1,neutral
3829,early phonograph industry? done.. just the rest of apm to revise and only berry the green rabbit and ribena man for company,1,neutral
25867,congrats hughesy to you and holly on the safe arrival of rafferty david hughes! hope all is well xoxo,2,positive
4448,i keep pulling out my knitting at my desk and then putting it back. not good! not good! tminus 15 minutes till release........,0,negative
25100,good topics. and ciggarettes.,2,positive
4945,eurgh.. revision.. who invented history?,1,neutral
25618,finally leaving this place! woohoo! school time!,2,positive
26773,tennant yes! watching season 2 all evening. wish i could get bbc2,2,positive
26704,"monday blues? not today, not for me.",1,neutral
13655,ah . thanks .. appreciate it,2,positive
25930,"nyc placements have started to come out, but it looks like upgrades might have to wait yet another two weeks for placements! dreadfully",0,negative
2000,pissed that my bluetooth headsets battery out lasted my cells battery... gg moto q.,0,negative
6904,"oops..too late. already popped in bridges, since i missed most of it on tv. i 3 blair jo too!",0,negative
1416,am bored out of my skull. i have got to get a job. this sucks. i need entertainment. grumbles,0,negative
4622,"in general, this app helps me keep track of my habits, which is great however, the app has quite a few bugs, even after buying the premium version, which is disappointing. the sync function doesn't work at all and i don't see any effort to fix these issues. this is one of the rare apps where i won't be giving a 5 star review.",2,positive
7961,"not fully developed. this app could be great, but in their rush to put it out, the features are highly lacking. no push notifications, you cannot upload stickers, no widget, pretty buggy. i really liked the idea of it, but it needs improvement. i will update to 5 stars if and when these features are added. they did reach out to me to resolve my issues, so i am updating to three stars.",1,neutral
7346,recovering from a lovely but slightly stressful weekend in france,1,neutral
8858,"a girl in my big hair rock today, black velvet baby ?",1,neutral
1166,watching w. with jas. i love my brother hes my best friend,2,positive
26642,i want to chat with you in im some day.,2,positive
2290,"logically, yes. i just have to find one though. always seem to see them beside motorways when you cant stop",1,neutral
7826,"i've only been using this app for a week so take this with a gain of salt. i've never been someone who could stick to a routine. this app is great because i can configure it to get in my face about what i'm supposed to be doing. the popup, the voice notification, the persistent icon in my status bar work together to get my lazy butt on track.",2,positive
23604,a our kitties are the best!,2,positive
7981,off to get ready for school. have an absolute wonderful day!,2,positive
1433,"up early this morning, first to portmeirion then home",1,neutral
2649,"most definitely will! also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!",1,neutral
9055,"smooth interface, but i didnt see where i can set a specific notification per schedule on my calender. it has one sound for all notifications in the calender.",1,neutral
1163,"everyone at my place tomorrow bonfire, tofu dogs, and austin powers.",1,neutral
7604,i think its a nice app. a nice initiative,1,neutral
9687,is snuggled in bed reading,2,positive
8976,now you get a 30sec ad whenever you create a new calendar entry. still an excellent calendar,1,neutral
19869,"yep, i do.",1,neutral
24015,i dont have one here dunno if my mom ever had one or not,1,neutral
20820,yay to being smokefree! well done.,2,positive
26383,theres nothing wrong with having a quiet day... it gives you more time to listen,2,positive
16545,"hahaha! yes, i do",1,neutral
2384,"my sisters crying my eyes out, hubby called from iraq, spoke for n2 minutes heard popping sounds in the background and call dropped.",0,negative
11451,good morning from lincolnshire. i could use some exercise also,2,positive
6808,fine,1,neutral
8576,works exactly as intended. being able to separate tasks into categories and subtasks is especially useful.,2,positive
2111,im glad that i called him cause our relationship is clear now. just happy to hear his voices eventhough hes absent from school,2,positive
2062,"to finish scheduling a task, you must click a small arrow in the top left corner. clearly, the development team never tested this becsuse it feels horrible.",1,neutral
815,wango tango!!! good night all,1,neutral
1795,"i just downloaded a ton of stunning, beautiful wallpapers from go have a look.",2,positive
21745,will arrive tomorrow morning at 7,1,neutral
16264,i got 71! thats more than im following... i feel special now,2,positive
5676,i am a loyal user of wunderlist. switching to to do is awful. could not function at all. for instance no list for today and week. i guess i have to find another app.,0,negative
22566,"nah, could use a hug or three, but even that option is 2,000 miles away!",1,neutral
16604,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. so cute,2,positive
1213,"the sun is shining brightly and the day has just begun! whats in store? wandering around les calanques maybe? vin, definitely!",2,positive
8756,"i don't mind ads, but not those which run in full screen mode and cannot be closed by me.",0,negative
16268,"oh man, just seen the bgt news.. not cool. i loved greg. that dancing weepy kid was just obnoxious imo.",2,positive
1246,"it was easy to use the first few days, but now it's only adding everyday things like feeding my dogs to my list every other day, and not letting me fix it. it also doesn't send notifications so in order to remember my todo list i have to remember to open an app with my todo list.",1,neutral
155,im just up and its 1243 o im so lazy thank god its a bank holiday,1,neutral
780,i think that may look a little silly . also my camera is broken so no photo,0,negative
6514,you can go to and log in with your twitter details to add pics,1,neutral
20840,went to a muslim marriage for the first time in my life. came back with my stomach full of tasty briyani. really like it very much.,2,positive
3803,today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and im definately not working this pm,1,neutral
5226,a more in depth kind of todo list. plus you get to monitor where the kind of activities you do would lead you in the long run. good job.,2,positive
19193,taking mum to lunch for mothers day,1,neutral
428,"yay, three followers! good to know more than one person in this big wide world likes fishies.",2,positive
13863,"ur going 2 get tired of hearing from me, but i just saw a preview of ur movie year one, and you were in it. how funny. yeah!",1,neutral
7949,wanted to buy amber bensons deaths daughter today and no where had it,1,neutral
7937,this is my movie weekend!! ive watched 5 movies so far,1,neutral
9189,wee. done with advance audit paper,1,neutral
2343,nooo i dont know why...i click on tweetdeck025manualblink182.air and it doesnt run!! so sad...,0,negative
4508,"bmac i knooow, i want to sail",1,neutral
942,out for ultimate training. looking forward to the sunset!,2,positive
24153,more seo voodoo google has your cache. noarchive only hides it from users.,1,neutral
24880,'aaarrrgggghhh' is the only thing that can decribe how i feel rite now!,0,negative
5595,"ugh something is wrong, suddenly i feel extremely flushed and shaky and i broke out in a sweat. idk whats wrong.",0,negative
20850,more and me fischer now ill go check out all the recommendations ive seen!,1,neutral
2725,school.. i wish it would just end already!,2,positive
26741,the 22nd cant get here fast enough!,0,negative
26168,all my worms either escaped or died bums!,1,neutral
6650,commercial shoot in tokyo. not much time to play there quick and dirty,1,neutral
2955,sitting next to magicmoment,1,neutral
634,watching the jobros live chat .. not live though haha.,1,neutral
18661,... thats all,1,neutral
5140,"hey, where do you go last night? was expecting to see you on broadway.",1,neutral
6721,"it doesnt seem to be possible to delete a single event in a series. so if i want to block off an hour every day for the same thing, but then i have to schedule a oneoff thing during that time, i can't just delete one occurence and leave the rest of the future occurences alone. i love the app otherwise but this problem is pushing me toward a different app.",1,neutral
5739,"o wow only just found out new xbox is called xbox720 , how did i not no im a geek ...",1,neutral
8913,happy star wars day!!!,2,positive
7232,"very disappointed about the recent update, i had everything work fine till the update scrambled everything.",0,negative
12702,good morning everyone! enjoy your day! thinking of all my tweet friends,2,positive
26620,im supposed to be ms. twitterology,1,neutral
4009,no clubs...no parties...ive spent my friday and saturday night workin on music and am quit content,1,neutral
21161,"exchange story gone, yaaaay! on with sweet charity",1,neutral
14786,picking up a couple toys tonight! d300 and 50mm f1.4! yay!! d just for the weekend though,2,positive
2715,im trying to get myself moving this morning!,1,neutral
3386,i cant stop listening to new single! paranoid its so amazing. i love them.,2,positive
10268,it's unfortunate that after the stimulus plan was put in place twice to help gm on the back of the american people has led to the inevitable,0,negative
24564,im in a traffic jam,1,neutral
14712,i am loving this beautiful monday morning!,2,positive
1208,"pretty good but when i'm adding a reminder please don't assume the time will earlier in the day than the current time. also, it goes a little haywire during the transition tofrom daylight savings time.",1,neutral
9621,it doesn't work well as a calander or any type of memo for me. i also didn't like the type of layout design they made it didn't fit with what the purpose of this app was said to do,0,negative
624,"planning! and trying to call the doctor, though that isnt going so well. so mostly, planning",0,negative
682,people at work are stressing me out.,0,negative
4726,graandmas houseee i havee too leave now! 3,0,negative
25760,cullen26 cullen10 these are my family girls love u guys smiles,2,positive
20340,"boa tarde, chegay",1,neutral
12628,my back is killing me. stupid softball,0,negative
1477,booooo my senior yearbook sucks thanks for the memories bhs,1,neutral
2106,really good app really helpful. but guys if you can change the reminder sound from notification to alarm. plzz,1,neutral
16996,i miss yoooooooou my poia,0,negative
6442,babysitting. text me and keep me company,1,neutral
8489,did some real window shopping and i found so many things i want that just happen to be over a hundred dollars.,1,neutral
4669,working weekend it looks like,1,neutral
153,ahhh my mommie got me new sheets for my bed so comfy,2,positive
5976,"ohhh, how lovely! im glad that you had a great time there.",2,positive
573,.....headache,0,negative
374,"i've been using the app for a while mostly just as a reminder app. finally, i put together a plan to use it as my primary task tracker. great app for managing tasks a little learning curve sync with google calendar was easy no custom task reminder sounds?!!? sound drink also, no multireminders for tasks or times for subtasks. had to put 4 of the same daily tasks in as stretch 1, stretch 2....etc.",1,neutral
729,"why does do folders, instead of labels like ? i kind of like labels",2,positive
14957,chilling at home,2,positive
8435,relaxing fragrances are soo in! my latest loves are still lavender chamomilethe basic ones trying to find more flower scents..,2,positive
23921,hey u know the sub on digg i said i needed help on soon? well its up now n wud love it if u could digg it pls kaushik,1,neutral
1723,ow... my shoulder muscle i cant remember the name p hurts... what did i do? i dont even know,0,negative
20166,just a concert i cant go to due to trials,1,neutral
24459,i want to sooooooo bad!!!,1,neutral
2166,i like mine green just somehow doesnt taste minty otherwise .. heh heh.,1,neutral
6773,wish i could add events without having anything to do with google calendar,1,neutral
272,"muito limitador pra quem no paga pra usa, e nem to vom assim.",0,negative
5201,where is the sun!!,1,neutral
8760,how dare you apologize to the uk for being gone for a while but dont apologize to america for never touring here at all!!!,1,neutral
21697,m thanks for remembering,2,positive
10463,confuzzled,1,neutral
1317,just got outta work. ....... frankies house.,1,neutral
2626,gooood morning!,2,positive
15334,because you saved the frog. i thought i replied to that so it would make sense. so how does twitter work? gehts abi gut?,1,neutral
7921,good habit tracker,2,positive
14050,"yeah, i only drank a little bit anyways. it definitely was the show and not the drink!!",1,neutral
3165,"watching 'all the kings men', it be pretty good so far!",2,positive
6400,back in athens! had great time in budapest,2,positive
7625,hi 80th fallower,1,neutral
25412,my dads drunk off his . today was successful.,2,positive
24046,im liking escape the fate alot tonight. excited for estk nemonemesis,1,neutral
8321,school over!!! im gonna miss a bunch of people,0,negative
21997,i have to give up my beloved red sox tickets!! argh! meeting was just scheduled in ca...,0,negative
873,", . .",2,positive
26960,happy birthday.,2,positive
12584,not me sigh,1,neutral
14487,i understand computers are fun again!,2,positive
14064,"im still awake, coulndt go back to sleep",1,neutral
25386,have you seen 'the fifth element'? makes 'super green' a lot funnier,2,positive
11858,at least 3 more days,1,neutral
21878,mattress armada needs to play a show soon or im going to be seriously sad,0,negative
9778,is constantly listening to the song fly with me...bc its the cutest song...'peter pan wendy turned out fine',2,positive
788,honestly perfect. allows for you to add subtasks to major objectives and is very cross platform compatible.,2,positive
2396,"so far, i am in love. this is exactly what i have been searching for to organize all of my todos. the folder feature is the best and i think this will finally bring me into the world of digital calendars. not to mention the feedback feature is super helpful to instantly get you on the right track with how things work.",2,positive
990,who wants to pay 3 a month? the free version just tries to upsell you the premium version while you're trying to use it.,0,negative
11665,im so done defending him. im going to bed and im gonna give my mom a happy mothers day. at least ill try.,1,neutral
19570,...snuggles you back......everyones telling me to get over it ...but ive had her 15 years x,1,neutral
26268,"well, i discovered i cant swim. im out. sorry",0,negative
4790,"easy to use. love that the automatically updates. free version only has 5 trackers, but honestly it's hard to focus on more than that.",2,positive
3024,"i used this all the time before, and it was fun in the beginning, but got really tired of the low res graphics! if they were a bit more high def, it would be amazing! we could finally see the equipment customization better more motivating to continue using and complete tasks.",2,positive
485,looked good at first sight but as i was using it i wondered that the icon disappeared miraculously. couldn't continue using it until i uninstalled and reinstalled it.,1,neutral
23125,hey! whats up? im just at the library right now and the comp is about to sign me out,1,neutral
16077,"aaron and i are playing a gig at the life aquatic party outside of austin, so i think well have to mis the tt bday party, sadly",0,negative
5501,"very good and far better than most of the similar apps that i have tried so far. it would be great if weekly schedule could be added for an specific habit, so you could be reminded at different times during different days of the week which sounds more functional and reasonable as we usually don't have a fixed routine during the week. needless to say what a big improvement a companion smart watch app would be!",2,positive
2185,i cba with it now ohwell might play another innabit,1,neutral
27395,think i have sunstroke.,1,neutral
10426,i hate comcast right now. everything is down cable internet amp phone....ughh what am i to do,0,negative
20090,this is great curlupinaballandread later. i wish i had a book.,2,positive
798,"awww that sucks also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, lol.",0,negative
1197,lmao yeaa iight n u shuld put tha c.b flick up w. on ur head .. juss a joke,2,positive
6434,is now back at the school working on the bach.project,1,neutral
19697,im just starting to feel really panicky and anxious that something bad has happened cos it seems like its been ages,0,negative
1800,lazy day in is awesome but i really should go out,2,positive
14928,i dont want to work tomorrow. i dont feel good. havent felt good in 4 days my body needs rest but my mind wont slow down!,0,negative
18553,"special mention for the new mean girl ... welcome her! if youre not already, follow her!! night",1,neutral
27227,idkk if il get to see it again,1,neutral
6241,"very good app, similar to a very basic project management system you can move your tasks around so you can manage them better could have more functionality in that area not overboard you want to keep it simple but overall excellence application",2,positive
24780,hhaha kewl dude!! but if u dont know he does have a reason well thats another story mhmhmh...does he?,1,neutral
10324,"and, im accumulating money again, so i can use a fancy finance app. thinking of getting another cd or an ira. saving for a house. crazy!",2,positive
5030,thats me set up for an exciting sunday lol,2,positive
564,"early bird gets the worm. and in my case, birder gets to witness the carnage.",1,neutral
26254,moving today!! im so excited!,2,positive
11014,haha they might! good luck if youre taking it as well im hoping i get a 1 for putting my name down,2,positive
6768,i uninstalled because the app was a little confusing. it has a great idea and all bit i just didnt quite get how to use it...,1,neutral
4918,they tried to take me 2 jail sissy apparently i have a warrant in agg town yeah shocked the hell outta me 2lmao yeah right,0,negative
3068,its still not working!! why not!! this is frustrating!!!,0,negative
